,id,neighbourhood,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,cancellation_policy,price
2073,10997,1,1,5,5,1912,0.5,6,176,16,False,1.0,1,2,True,1000,1,0,250,False,3,3
2074,530,4,1,3,20,202,0.2,6,176,12,True,1.0,1,1,True,2000,1,0,1000,True,1,3
2075,4098,1,2,1,10,18,0.2,1,0,15,True,1.0,1,1,True,0,1,0,0,True,2,1
2076,10188,3,1,2,10,202,1.0,1,176,195,False,1.5,1,1,True,1000,1,0,1000,False,1,2
2077,10104,1,1,1,5,1911,0.2,2,350,18,False,1.0,1,2,True,500,2,700,0,False,2,4
2078,13384,1,2,6,1,203,0.2,2,150,16,True,1.0,1,1,True,0,1,300,100,True,1,1
2079,8683,13,2,3,2,193,0.1,1,0,191,True,2.0,1,3,True,500,1,800,50,True,1,1
2080,2627,15,1,1,10,1912,0.5,1,75,16,True,1.0,1,2,True,0,3,400,50,True,2,1
2081,2019,1,1,2,10,201,0.2,6,0,15,True,1.5,1,2,True,1000,3,1000,500,False,1,4
2082,13516,15,1,2,2,203,0.5,6,350,16,False,2.0,2,4,True,4000,1,0,1000,False,3,4
2083,4295,15,1,3,10,1911,0.2,1,0,12,True,1.0,1,1,True,1000,1,0,25,False,2,2
2084,2757,2,1,1,150,203,3.0,3,350,16,True,1.0,2,3,True,2000,3,600,1000,False,1,4
2085,4330,12,1,2,50,203,1.0,1,350,17,True,1.0,2,3,True,500,1,0,1000,True,3,2
2086,9044,4,1,3,3,197,0.2,2,300,16,True,1.0,1,2,True,1000,1,0,0,False,1,1
2087,85,3,1,1,20,197,0.2,2,200,11,True,1.0,1,5,True,1000,1,0,1000,False,1,2
2088,13412,6,1,1,1,202,0.2,1,150,191,True,1.0,1,1,True,1000,1,0,1000,False,3,3
2089,7223,3,1,2,3,18,0.1,2,300,17,True,1.0,1,1,True,1000,1,0,1000,False,3,2
2090,1347,1,1,6,10,1910,0.2,1,0,14,True,2.0,2,2,True,1000,1,0,1000,True,1,4
2091,280,15,1,3,8,18,0.1,1,350,12,True,1.0,1,1,True,1000,1,400,50,True,3,2
2092,12002,15,1,2,1,1912,0.1,1,100,199,True,1.0,1,2,True,100,1,0,1000,False,2,2
2093,13471,1,1,2,1,202,0.2,1,150,16,True,1.0,0,4,True,100,2,300,1000,False,2,3
2094,1527,2,1,6,15,204,0.2,6,150,14,False,1.0,1,1,True,3000,1,600,1000,False,2,3
2095,11477,1,1,3,10,202,1.0,1,350,16,False,1.5,2,3,True,1000,1,0,0,True,2,3
2096,4339,1,1,1,1,17,0.03,4,350,13,True,1.0,1,1,True,0,1,0,25,False,1,4
2097,2433,2,1,6,2,16,0.04,1,176,15,True,1.0,1,1,True,500,2,0,1000,True,1,1
2098,7830,14,1,5,1,198,0.1,6,350,12,True,1.0,0,1,True,0,1,0,1000,True,1,3
2099,10004,2,1,3,15,201,1.0,1,250,194,False,1.0,1,1,True,1000,1,0,1000,False,1,3
2100,2421,1,1,6,20,201,0.2,4,75,11,True,1.0,0,2,True,500,1,0,1000,True,3,1
2101,7867,15,1,2,8,1911,0.2,6,150,16,False,1.0,1,4,True,1000,3,600,25,True,1,3
2102,3615,3,1,1,15,18,0.2,1,350,16,True,1.0,0,2,True,1000,1,600,1000,True,1,2
2103,6135,1,1,3,50,202,1.8,3,350,17,False,1.0,1,1,True,500,1,0,50,True,3,4
2104,7125,14,1,5,2,198,0.1,1,0,17,True,1.5,1,0,True,0,2,0,50,False,2,3
2105,12473,4,1,2,15,205,1.8,1,250,16,False,1.0,1,2,True,100,2,0,1000,True,2,2
2106,2454,1,1,6,30,201,0.5,2,350,15,True,1.5,2,4,True,4000,1,0,100,True,1,4
2107,10093,12,1,2,15,202,1.0,1,250,16,False,2.0,1,1,True,1000,1,0,50,True,1,2
2108,6079,1,1,6,30,204,1.0,5,300,16,True,1.0,1,1,True,1000,1,0,1000,False,3,4
2109,9055,1,1,2,5,197,0.2,6,150,192,False,1.0,1,1,True,2000,1,0,50,False,1,4
2110,4401,10,2,2,2,18,0.07,5,250,15,False,1.5,1,1,True,0,1,0,50,True,2,1
2111,12188,1,1,4,2,1910,0.2,4,350,15,True,1.0,1,1,True,2000,2,0,50,True,2,3
2112,4547,2,1,3,8,198,0.2,1,50,17,True,1.0,1,3,True,500,2,300,100,True,3,3
2113,1898,1,1,6,5,203,0.2,1,350,14,True,1.0,1,1,True,100,1,0,1000,True,1,1
2114,2772,1,1,6,8,203,0.2,1,150,16,False,1.0,1,1,True,1000,1,300,100,True,1,2
2115,9146,11,1,6,8,203,0.75,1,200,14,True,1.5,1,4,True,0,1,0,1000,True,1,4
2116,5341,14,1,2,50,205,1.8,3,150,17,False,1.0,1,1,True,500,3,0,25,False,2,1
2117,5546,1,1,6,8,198,0.2,1,75,14,True,1.0,0,0,True,0,2,600,100,False,3,2
2118,1871,1,1,3,20,203,0.5,1,200,15,False,1.0,2,3,True,500,1,0,0,False,3,4
2119,7073,5,1,6,8,1910,0.2,1,50,18,True,1.0,1,1,True,500,2,1500,1000,False,3,2
2120,11776,4,1,6,2,201,0.2,6,75,193,True,1.0,1,2,True,1000,1,0,1000,False,1,1
2121,7966,9,1,4,5,203,0.2,1,1,14,False,1.0,2,2,True,0,5,0,50,False,1,3
2122,11905,5,1,2,10,202,1.0,1,75,18,False,1.5,1,1,True,500,2,300,25,True,2,3
2123,5375,2,1,2,30,202,1.0,1,350,17,False,3.0,3,4,True,0,1,0,1000,False,2,4
2124,3975,10,1,2,50,203,1.0,1,250,16,False,2.0,2,5,True,1000,5,300,25,False,1,4
2125,8341,4,1,3,30,202,1.0,1,250,15,False,1.5,2,4,True,4000,4,600,1000,False,3,4
2126,10365,1,1,1,30,203,3.0,6,1,18,False,1.0,0,2,True,2000,1,0,25,False,1,3
2127,7051,5,1,3,10,203,0.5,1,0,16,True,1.0,1,2,True,2000,1,0,1000,False,3,2
2128,13042,15,1,3,5,204,0.75,6,350,18,False,2.5,1,1,True,0,1,0,1000,False,3,4
2129,3551,1,1,3,30,203,1.0,1,350,16,False,1.0,0,2,True,1000,1,0,1000,True,1,3
2130,12557,1,1,1,15,203,1.8,1,75,1911,True,1.0,1,2,True,0,1,0,1000,False,1,4
2131,12000,15,1,3,3,204,0.5,1,200,16,True,1.0,1,2,True,0,2,700,25,True,3,3
2132,4011,4,1,6,15,203,0.5,5,300,13,False,1.0,2,2,True,2000,1,0,500,True,1,4
2133,2032,15,1,5,3,18,0.07,1,350,12,True,1.0,1,1,True,3000,2,1500,500,True,1,3
2134,4422,1,1,6,20,203,0.5,6,75,15,True,1.0,0,1,True,7000,1,0,250,False,1,1
2135,9091,4,1,2,5,196,0.2,1,0,18,True,1.5,3,4,True,1000,1,0,1000,False,3,4
2136,2952,15,1,4,2,203,0.04,1,75,16,True,1.0,1,2,True,2000,1,0,1000,True,3,2
2137,12865,1,1,3,1,203,0.2,1,200,1912,True,1.0,1,1,True,0,1,0,1000,False,2,2
2138,13499,8,1,1,2,203,0.5,1,150,16,True,1.0,0,1,True,500,1,0,1000,False,2,3
2139,851,2,1,2,200,203,1.8,1,300,13,False,2.5,3,5,True,3000,6,1500,250,True,3,4
2140,12947,15,1,2,8,205,1.0,1,75,15,True,1.0,1,1,True,500,1,0,1000,False,3,1
2141,5170,14,1,6,1,18,0.03,1,0,17,True,1.0,1,2,True,0,1,0,25,False,3,3
2142,3381,1,1,3,100,203,1.8,4,176,12,False,1.0,0,1,True,2000,1,0,1000,False,1,3
2143,4704,1,1,2,10,202,0.2,6,0,16,True,1.0,1,1,True,500,1,0,1000,False,2,1
2144,4021,5,1,2,75,203,1.8,1,250,17,True,1.5,1,1,True,100,1,0,1000,False,3,2
2145,6400,1,1,6,10,203,0.5,5,250,17,False,2.0,2,2,True,7000,1,0,1000,False,1,4
2146,4187,1,1,6,15,201,0.5,6,350,15,False,1.0,1,4,True,1000,1,0,250,False,2,2
2147,926,3,1,3,2,194,0.1,1,350,12,True,1.5,1,1,True,4000,1,0,250,True,3,4
2148,4650,1,1,4,30,201,0.75,1,0,13,False,1.5,2,3,True,3000,1,600,1000,False,1,4
2149,10839,15,1,1,3,199,0.2,5,50,18,False,1.0,1,5,True,500,2,700,25,False,1,4
2150,11978,1,1,3,1,1910,0.1,6,0,191,True,1.0,1,2,True,1000,1,0,100,False,2,4
2151,2662,5,2,4,10,203,0.2,2,176,16,False,2.0,2,1,True,1000,1,400,1000,True,3,1
2152,13457,9,1,3,2,202,0.2,2,350,18,True,1.0,2,4,True,3000,1,0,100,False,3,3
2153,11004,1,1,6,30,204,3.0,6,200,12,False,1.0,0,1,True,2000,1,0,100,False,3,4
2154,9954,1,1,2,5,201,0.2,1,176,16,True,2.0,1,1,True,2000,1,0,0,True,1,4
2155,13230,3,1,6,2,203,0.2,2,176,12,False,1.0,1,1,True,1000,1,0,1000,True,2,2
2156,5303,1,1,3,1,18,0.03,1,75,18,True,1.0,1,1,True,1000,1,0,1000,True,2,4
2157,3251,1,1,4,50,203,1.0,1,200,14,False,2.0,2,2,True,4000,2,600,250,True,1,4
2158,6820,15,1,1,20,202,1.0,6,150,17,False,1.5,1,1,True,1000,1,0,50,False,3,1
2159,10296,1,1,6,30,204,1.8,1,150,14,True,1.0,0,1,True,0,1,0,25,True,3,1
2160,2930,1,1,5,10,202,0.2,1,350,12,True,1.0,1,2,True,1000,1,0,100,False,1,1
2161,463,2,1,5,20,201,0.2,1,350,13,True,3.0,3,4,True,2000,4,1250,500,False,1,4
2162,2548,12,1,6,3,199,0.07,1,300,14,True,1.0,0,1,True,2000,1,0,250,True,1,1
2163,11308,15,1,1,10,203,1.0,2,250,12,True,1.0,1,2,True,1000,1,0,1000,False,3,2
2164,4438,3,1,2,75,203,3.0,1,75,15,False,1.0,1,2,True,1000,2,1000,1000,True,1,2
2165,8555,1,1,3,20,205,1.0,5,0,16,False,2.0,1,2,True,1000,3,700,25,False,2,4
2166,3332,1,1,1,30,17,0.75,3,350,15,True,1.0,1,0,True,1000,1,0,1000,True,2,4
2167,10153,5,1,3,8,202,0.5,1,350,16,True,1.0,1,3,True,1000,2,300,1000,True,1,4
2168,6963,3,1,2,30,202,1.0,1,0,18,False,1.0,1,3,True,1000,2,400,50,False,1,1
2169,6267,1,1,3,20,203,1.0,4,75,18,False,1.5,1,1,True,1000,1,0,1000,False,3,1
2170,11563,1,1,1,10,203,1.0,1,100,18,True,1.0,1,4,True,1000,1,0,1000,False,3,4
2171,10825,1,2,1,30,203,1.8,6,176,18,True,2.0,2,3,True,1000,1,0,25,False,2,3
2172,7172,3,1,4,20,205,1.0,6,350,12,True,1.0,1,2,True,2000,1,300,1000,False,3,3
2173,5256,2,1,1,5,202,0.1,6,350,17,True,1.5,1,1,True,500,2,1000,1000,False,3,2
2174,9299,15,2,2,8,202,0.5,2,300,16,True,1.0,1,2,True,100,1,0,1000,False,2,1
2175,4654,1,1,4,2,191,0.07,6,350,16,True,1.0,1,0,True,1000,2,0,0,True,3,3
2176,6203,1,1,1,5,204,0.75,1,176,18,True,1.0,1,0,True,1000,2,0,1000,False,1,3
2177,2167,15,1,4,5,195,0.1,1,350,15,True,1.0,0,2,True,500,1,1000,1000,True,1,2
2178,9284,1,1,2,10,203,0.5,1,150,18,True,1.0,0,1,True,500,1,0,25,False,2,1
2179,3543,1,1,2,75,201,1.8,1,350,16,False,1.0,1,1,True,1000,2,300,0,False,1,3
2180,7467,4,1,2,75,203,3.0,1,176,18,False,1.0,2,5,True,1000,4,300,1000,False,2,3
2181,204,1,1,6,3,18,0.03,2,0,10,True,1.5,1,2,True,2000,2,400,25,False,1,3
2182,11748,1,1,2,20,204,3.0,1,300,18,False,1.0,1,1,True,100,1,0,1000,False,3,1
2183,6195,2,1,1,50,202,1.8,2,350,17,False,1.0,1,4,True,2000,3,300,1000,False,2,4
2184,1888,10,1,2,10,16,0.1,2,0,14,True,1.5,2,2,True,1000,1,0,1000,True,3,3
2185,5370,3,1,3,20,1912,1.0,2,75,18,False,1.0,1,1,True,1000,1,0,25,True,3,1
2186,1130,6,2,6,1,203,0.2,1,50,14,True,1.0,1,0,True,500,1,0,1000,True,2,1
2187,391,2,1,3,150,203,1.8,5,176,12,True,1.0,1,1,True,2000,1,0,1000,False,3,3
2188,8853,1,1,2,15,203,1.0,6,1,16,False,1.0,1,1,True,1000,1,300,1000,False,2,2
2189,4251,4,1,5,15,201,0.2,1,176,16,True,1.0,2,0,True,3000,3,700,25,True,3,3
2190,172,1,1,2,30,201,0.2,6,300,10,False,1.0,1,1,True,3000,1,0,250,False,3,4
2191,6793,8,1,3,15,201,0.5,2,350,18,False,1.0,0,3,True,3000,1,0,1000,False,2,2
2192,8185,15,1,1,20,1912,1.0,1,75,17,False,1.0,1,0,True,100,1,300,0,True,2,1
2193,2831,5,1,6,2,18,0.08,2,350,16,True,1.0,1,2,True,1000,1,0,1000,False,3,4
2194,8231,13,1,3,2,203,0.2,6,300,13,False,1.5,1,1,True,2000,1,0,25,False,1,4
2195,6573,1,1,2,3,191,0.1,1,0,17,True,1.0,1,1,True,500,2,500,1000,False,3,1
2196,13272,2,2,3,2,203,0.2,2,350,18,True,1.0,1,1,True,1000,1,300,25,True,3,1
2197,11649,1,1,3,10,202,1.0,1,0,195,False,1.0,1,4,True,0,3,300,0,True,3,2
2198,7264,15,2,1,75,202,4.0,2,350,18,True,1.0,1,2,True,500,1,0,0,False,2,2
2199,6671,3,1,3,15,203,1.0,1,75,15,False,1.0,1,1,True,500,1,0,25,False,3,1
2200,8851,2,1,1,5,201,0.2,1,350,191,True,1.0,1,4,True,500,1,0,1000,False,2,2
2201,1806,13,2,3,20,192,0.2,2,350,15,True,1.5,1,1,True,1000,1,0,1000,True,1,1
2202,8271,4,1,2,1,195,0.07,1,75,18,True,1.0,0,1,True,1000,1,600,1000,False,2,3
2203,1333,2,1,3,100,201,1.0,3,350,13,True,1.0,2,3,True,1000,1,0,1000,False,1,4
2204,284,1,1,2,10,204,0.2,1,100,11,False,2.0,1,1,True,0,1,0,100,True,1,3
2205,4970,3,2,3,2,18,0.06,1,0,16,True,1.0,2,1,True,500,1,1,1000,True,3,1
2206,1542,1,1,3,3,192,0.1,1,75,14,True,1.0,1,1,True,2000,1,0,25,True,2,3
2207,1786,2,2,1,1,16,0.02,1,75,15,True,1.0,1,1,True,500,1,0,0,True,1,3
2208,13559,1,1,2,2,203,0.2,1,350,1910,True,1.0,2,2,True,1000,1,0,1000,True,2,3
2209,5190,5,2,2,3,203,0.1,1,350,16,False,1.0,1,2,True,0,1,0,100,True,2,1
2210,2068,1,1,2,30,203,0.5,6,350,14,True,1.5,1,4,True,1000,2,500,1000,True,1,3
2211,13807,1,1,6,1,203,0.2,6,350,12,False,1.0,0,1,True,2000,1,0,250,False,1,3
2212,8236,2,1,6,5,203,0.2,3,75,13,False,1.5,1,1,True,2000,2,300,1000,True,1,3
2213,607,1,1,5,20,203,0.2,6,350,12,True,1.0,1,2,True,500,1,0,1000,False,2,3
2214,13476,1,1,2,3,203,0.5,2,0,199,False,1.0,0,2,True,1000,2,400,1000,True,3,2
2215,9825,12,1,2,10,201,0.75,6,350,15,True,1.0,1,1,True,500,1,0,1000,True,1,2
2216,2017,1,1,6,150,203,3.0,2,350,12,False,1.0,1,1,True,2000,1,0,50,False,1,3
2217,8529,13,1,4,5,1910,0.2,3,75,18,True,1.0,0,2,True,0,2,400,1000,False,1,3
2218,4978,1,1,6,5,18,0.1,1,300,17,True,1.0,1,1,True,0,2,0,100,True,1,2
2219,9979,2,2,2,2,198,0.1,2,350,13,True,2.5,1,1,True,100,1,0,50,True,2,1
2220,11498,2,1,1,8,1910,0.75,1,350,198,True,1.0,2,3,True,1000,3,300,1000,True,2,4
2221,1290,3,1,3,100,196,1.0,6,200,11,True,1.0,2,4,True,2000,1,0,1000,False,2,3
2222,9521,15,1,3,30,203,1.8,3,75,192,False,1.0,1,3,True,1000,1,700,1000,True,2,2
2223,9887,1,1,4,1,1912,0.1,4,176,10,False,1.0,2,3,True,4000,2,1250,50,False,3,4
2224,13662,8,1,1,2,203,0.2,1,176,16,True,1.0,1,2,True,1000,2,700,1000,True,1,1
2225,724,3,1,3,50,203,1.8,1,176,12,False,1.0,0,4,True,1000,4,0,250,False,2,3
2226,1278,2,2,2,15,1911,0.2,2,350,14,True,1.0,3,1,True,0,1,1250,250,True,3,1
2227,10510,9,2,1,20,203,1.0,2,350,18,True,1.0,1,2,True,0,2,500,0,False,3,1
2228,2808,8,1,3,3,18,0.09,1,350,16,True,1.0,1,3,True,1000,1,300,0,True,1,2
2229,2565,3,1,1,3,18,0.08,6,300,16,True,1.0,0,2,True,0,1,0,1000,True,1,3
2230,9434,1,1,6,15,202,1.0,3,300,193,True,1.0,1,1,True,1000,2,300,1000,False,1,4
2231,6007,15,1,1,8,193,0.2,1,350,18,True,1.0,0,2,True,100,1,700,25,False,2,4
2232,10876,1,1,6,5,202,0.5,1,250,16,False,1.0,1,2,True,1000,2,0,50,False,1,3
2233,4241,3,1,1,100,203,3.0,3,150,16,True,1.0,0,1,True,0,1,0,25,False,3,3
2234,9066,12,1,3,15,202,1.0,4,150,192,False,1.0,1,2,True,1000,2,1000,1000,True,3,2
2235,12505,2,1,3,5,203,0.75,6,0,13,True,2.5,2,3,True,2000,5,700,1000,False,1,4
2236,13288,1,1,6,10,206,1.8,1,250,16,False,1.0,0,1,True,0,1,0,100,False,2,2
2237,1811,8,1,5,50,201,0.75,3,350,13,False,1.0,1,1,True,1000,1,0,1000,True,2,3
2238,9985,2,1,3,30,203,1.8,1,250,194,True,1.5,3,5,True,1000,1,0,1000,True,2,4
2239,12764,13,1,2,8,203,1.0,1,350,1911,True,1.0,0,1,True,1000,1,0,50,False,1,3
2240,10078,4,1,3,8,202,0.75,2,350,17,False,1.0,0,3,True,1000,2,1000,1000,False,2,3
2241,12410,1,2,1,5,203,1.0,3,250,18,True,1.0,0,1,True,1000,2,1250,50,False,2,3
2242,7535,15,1,4,20,203,1.0,2,0,16,True,1.0,2,3,True,3000,3,600,1000,True,3,3
2243,6427,1,1,6,5,192,0.2,1,0,15,True,1.0,1,1,True,1000,1,0,1000,False,3,4
2244,10222,9,1,3,1,197,0.09,6,350,12,True,1.0,1,2,True,0,1,0,1000,True,2,3
2245,11352,1,1,6,3,199,0.2,1,300,192,True,1.0,1,1,True,1000,1,300,25,False,3,2
2246,1950,1,1,6,15,202,0.2,6,1,11,True,1.0,0,1,True,1000,1,0,100,False,1,3
2247,5994,15,1,2,100,203,4.0,1,0,18,False,1.0,1,1,True,0,1,0,100,False,3,1
2248,7536,15,2,2,15,202,0.75,2,0,17,False,1.0,1,2,True,0,1,0,0,False,3,1
2249,7195,2,2,1,3,198,0.1,2,300,18,True,1.0,1,1,True,500,1,700,0,False,2,1
2250,13046,1,1,1,20,205,3.0,1,150,16,False,1.0,1,1,True,1000,1,0,1000,False,2,3
2251,6285,2,1,2,30,202,1.0,1,350,18,False,1.0,0,2,True,1000,1,0,25,True,3,3
2252,12487,2,1,6,5,203,0.5,1,0,12,True,1.0,1,1,True,1000,1,0,1000,False,1,3
2253,9390,6,1,2,30,202,1.8,2,300,17,True,1.0,1,3,True,500,3,0,1000,False,1,1
2254,947,15,2,2,10,18,0.2,3,350,14,True,1.5,1,1,True,500,1,0,50,False,3,1
2255,5879,14,1,6,2,18,0.08,1,0,16,True,2.0,1,1,True,0,1,1,1000,True,2,1
2256,5106,1,1,1,150,203,4.0,1,350,15,False,1.0,0,2,True,1000,3,1000,100,True,1,3
2257,3645,3,1,3,8,205,0.2,1,300,16,True,1.0,1,1,True,1000,1,0,1000,True,3,3
2258,12714,8,1,2,1,1912,0.1,1,75,1911,True,1.0,1,1,True,100,1,0,1000,False,3,2
2259,2251,3,3,1,75,202,1.0,2,150,15,True,1.0,1,5,True,0,1,600,1000,False,2,1
2260,7106,2,1,4,10,1912,0.5,2,250,15,True,1.0,1,0,True,1000,1,0,1000,False,3,3
2261,5616,15,1,5,5,201,0.2,2,300,16,True,1.0,1,1,True,1000,1,1000,1000,False,3,1
2262,5011,1,1,2,100,203,3.0,1,0,17,False,1.0,0,1,True,1000,3,1500,25,True,1,2
2263,3170,9,2,2,75,1910,1.0,4,350,16,False,1.0,1,1,True,1000,1,500,100,False,3,1
2264,10052,1,1,1,10,198,0.75,1,100,16,False,1.0,0,2,True,100,2,600,25,False,2,4
2265,2666,1,1,3,3,17,0.08,1,350,11,True,1.0,1,2,True,1000,1,0,1000,True,3,2
2266,7347,1,1,6,30,202,1.8,1,75,14,True,1.5,0,1,True,100,1,0,1000,False,1,1
2267,5360,9,2,1,10,203,1.0,2,200,14,False,1.0,1,1,True,100,1,1000,0,False,2,1
2268,13528,3,1,3,5,204,1.0,1,75,14,True,1.0,2,1,True,500,1,300,1000,False,1,2
2269,9160,1,1,3,30,203,1.8,3,300,17,False,1.0,1,2,True,0,3,400,50,True,2,3
2270,3211,3,1,2,20,197,0.5,1,0,16,True,1.0,1,2,True,1000,1,0,1000,False,2,2
2271,6410,15,1,3,3,18,0.1,1,0,16,True,2.0,1,1,True,100,1,0,1000,False,2,1
2272,4731,2,1,2,20,203,0.5,1,75,17,False,1.0,1,2,True,1000,2,300,1000,False,1,3
2273,532,1,1,1,100,197,1.0,1,350,13,True,1.0,2,3,True,3000,1,0,50,True,1,4
2274,5348,8,1,3,20,202,0.5,5,300,18,True,2.0,3,4,True,500,5,200,100,False,1,3
2275,13677,2,1,2,1,203,0.2,1,75,20,True,1.0,1,1,True,0,1,0,1000,False,1,2
2276,10942,2,1,1,10,201,0.75,3,350,18,False,1.0,0,2,True,0,1,0,1000,False,1,4
2277,1539,1,1,3,5,17,0.09,4,350,13,True,1.0,2,1,True,1000,2,1500,1000,True,1,4
2278,4663,1,1,4,20,203,1.8,2,75,17,False,1.0,1,1,True,500,1,0,50,True,1,3
2279,3580,2,2,1,2,18,0.06,1,350,15,True,1.0,1,2,False,0,1,0,100,True,1,4
2280,3441,3,1,4,30,201,0.75,1,176,16,True,1.0,1,2,True,0,3,0,50,True,3,3
2281,6092,15,1,2,10,197,0.2,1,75,15,True,1.5,1,2,True,1000,3,500,25,True,2,1
2282,12881,2,2,2,5,203,1.0,2,75,16,True,1.0,1,1,True,0,1,500,0,True,1,1
2283,10512,4,1,6,30,203,1.8,1,75,195,False,1.0,0,1,True,0,1,0,25,False,1,2
2284,7884,15,1,3,15,1911,0.75,1,75,18,True,1.5,1,1,True,1000,2,500,500,True,1,2
2285,9365,1,1,3,3,1910,0.2,1,176,16,True,1.0,0,2,True,1000,1,800,1000,False,1,2
2286,12032,3,1,6,2,203,0.2,2,250,13,True,1.0,0,1,True,1000,1,300,1000,False,2,2
2287,11086,1,2,1,5,202,0.5,3,350,18,True,1.0,0,1,True,1000,2,1250,50,False,2,3
2288,3495,6,1,1,50,203,1.0,1,300,16,False,1.0,1,2,False,0,3,300,25,False,3,4
2289,10672,10,1,1,10,201,0.75,1,350,17,False,1.5,1,1,True,500,3,500,25,True,1,3
2290,11878,1,1,1,50,203,4.0,1,350,18,True,1.0,0,2,True,0,1,0,1000,False,1,3
2291,845,1,1,4,1,17,0.02,1,350,13,True,1.5,1,1,True,3000,1,0,1000,True,3,4
2292,7631,1,1,3,50,201,3.0,2,0,15,False,1.5,0,1,True,0,1,0,25,False,2,1
2293,6658,2,1,1,30,203,1.8,1,176,16,False,1.0,1,1,True,2000,2,1500,25,True,1,4
2294,1804,1,1,6,15,203,1.0,2,50,15,False,1.0,0,1,True,1000,1,0,100,True,1,4
2295,878,2,1,6,3,18,0.1,1,350,13,True,1.0,0,1,True,3000,1,0,25,True,1,3
2296,9901,1,2,1,5,201,0.5,6,350,18,True,1.0,0,2,True,100,1,0,25,True,3,1
2297,12234,1,2,2,10,203,1.0,1,300,13,False,1.0,1,3,True,0,1,500,1000,True,3,1
2298,6072,2,1,1,8,193,0.2,2,200,14,False,0.0,1,2,True,500,1,600,100,True,1,1
2299,6249,1,2,6,1,18,0.04,1,350,15,True,1.0,1,1,True,3000,1,600,25,False,2,3
2300,1724,15,1,4,20,197,0.5,3,300,14,False,2.5,4,4,True,4000,6,1500,1000,False,1,4
2301,1152,1,1,2,30,1912,0.5,2,350,14,False,1.0,1,1,True,1000,1,0,1000,True,3,2
2302,5287,1,1,2,30,203,1.0,2,176,18,True,1.0,1,1,True,1000,2,1250,100,True,2,3
2303,4791,8,1,2,50,202,1.8,1,0,17,False,1.0,1,3,True,100,2,0,1000,False,2,1
2304,7618,1,1,3,15,202,0.75,2,0,16,False,1.0,1,2,True,500,2,700,50,False,3,3
2305,5218,1,1,1,150,203,4.0,6,250,15,True,1.5,2,4,True,1000,1,0,1000,True,1,4
2306,10011,3,1,1,2,1912,0.2,6,200,13,False,2.0,2,2,True,3000,1,0,1000,True,3,4
2307,5447,15,1,2,20,1912,0.75,1,150,17,False,1.5,2,3,True,0,1,0,100,True,2,4
2308,7500,1,1,6,5,191,0.2,1,75,18,True,1.0,1,1,True,0,1,0,25,True,1,2
2309,4210,6,1,3,20,202,0.5,5,350,16,True,2.0,1,1,True,1000,1,0,100,True,2,3
2310,12595,3,1,5,2,1912,0.2,5,350,199,True,1.0,1,3,True,1000,1,0,50,True,1,2
2311,12040,3,1,2,30,204,4.0,1,150,13,False,1.0,1,1,True,1000,2,400,1000,False,3,2
2312,12458,2,1,2,5,203,0.75,1,350,12,False,1.0,1,2,True,500,1,0,1000,False,2,2
2313,3995,2,1,2,75,203,1.8,6,350,10,False,1.5,1,2,True,1000,1,300,1000,False,2,3
2314,11467,5,1,6,10,202,1.0,1,350,198,True,1.0,1,0,True,500,1,0,100,True,1,2
2315,8126,1,1,3,10,202,0.75,6,300,12,False,2.5,2,3,True,3000,1,0,1000,False,1,4
2316,3723,15,1,3,50,203,1.8,1,150,15,False,1.0,1,2,True,500,2,400,50,True,1,4
2317,2129,2,1,6,1,15,0.02,1,350,15,True,2.0,2,3,True,3000,2,1500,250,True,1,4
2318,12485,3,1,3,5,203,0.5,1,75,16,True,2.0,1,0,True,3000,1,0,0,False,2,3
2319,11029,1,1,1,1,199,0.1,6,350,196,True,1.0,1,1,True,1000,1,0,25,False,3,4
2320,12565,4,1,3,2,201,0.2,2,1,14,True,1.0,1,2,True,0,2,1000,1000,False,2,1
2321,2537,13,2,1,50,202,1.0,1,350,16,False,1.0,1,1,True,0,1,0,50,False,2,1
2322,6528,1,1,6,8,201,0.2,4,176,16,True,1.0,1,4,True,2000,1,0,1000,False,3,4
2323,3844,2,1,2,75,203,1.8,1,75,17,False,1.0,2,2,True,100,1,0,0,True,2,1
2324,9925,8,1,1,20,203,1.8,1,0,14,True,1.0,1,2,True,1000,1,0,250,True,3,2
2325,3951,1,1,2,20,205,0.75,1,1,17,False,1.0,2,3,True,0,1,1250,100,True,1,4
2326,3860,1,2,5,3,18,0.1,5,150,16,True,3.0,1,2,True,500,1,0,1000,True,2,1
2327,7783,2,1,2,50,203,3.0,2,300,18,False,1.0,1,2,True,1000,2,1500,50,True,3,2
2328,3231,15,1,6,8,17,0.2,1,250,15,True,1.0,0,1,True,2000,1,0,25,True,3,3
2329,5476,3,1,3,100,203,3.0,3,250,17,True,1.0,1,4,True,1000,4,1000,1000,True,1,3
2330,5526,15,1,6,10,204,0.2,2,100,14,True,2.0,2,4,True,2000,1,0,25,True,1,4
2331,13568,10,1,1,1,202,0.2,2,150,17,False,1.0,1,3,True,500,1,0,25,True,3,2
2332,2285,1,1,3,50,194,0.75,1,350,15,True,1.0,0,1,True,2000,1,0,1000,True,3,4
