,id,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,host_since,host_is_superhost,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,maximum_nights,instant_bookable,price,Da_hood_1,Da_hood_2,Da_hood_3,Cancel_flexible,Cancel_moderate,Cancel_strict_14_with_grace_period,Room_Entire home/apt,Room_Hotel room,Room_Private room,Room_Shared room
1801,10478,2,2,206,0.2,3,350,17,False,1.0,0,1,True,1000,2,1000,500,False,2,1,0,0,0,0,1,1,0,0,0
1802,12147,3,15,205,1.0,1,50,17,False,1.0,1,3,True,100,1,0,25,True,3,0,0,1,0,1,0,1,0,0,0
1803,12411,6,2,203,0.5,6,50,12,True,1.0,0,3,True,1000,1,0,25,False,2,1,0,0,0,1,0,1,0,0,0
1804,4475,2,15,19,1.0,6,50,15,True,1.0,1,2,True,1000,1,0,25,False,1,0,0,1,0,1,0,1,0,0,0
1805,7511,1,50,203,2.0,2,350,18,False,1.0,1,1,True,1000,1,0,500,False,3,1,0,0,0,0,1,1,0,0,0
1806,6612,4,15,203,0.5,1,0,18,False,1.0,1,1,True,1000,1,0,500,False,2,1,0,0,0,1,0,1,0,0,0
1807,11668,2,2,201,1.0,1,50,19,True,2.0,2,3,True,1000,1,1000,25,True,4,0,1,0,1,0,0,1,0,0,0
1808,375,6,15,19,0.2,1,350,12,True,1.0,1,1,True,1000,2,1000,500,True,1,0,0,1,0,1,0,1,0,0,0
1809,10879,3,15,203,1.0,1,150,16,False,1.0,1,1,True,1000,1,0,500,False,2,0,1,0,0,1,0,1,0,0,0
1810,12125,2,15,203,2.0,1,150,19,True,1.0,1,1,True,1000,1,500,500,False,2,1,0,0,0,1,0,1,0,0,0
1811,12376,1,2,201,1.0,6,150,18,False,1.0,0,1,True,100,1,0,25,False,2,0,0,1,0,1,0,1,0,0,0
1812,1216,1,0,17,0.0,1,0,13,True,1.0,1,1,True,100,1,0,500,True,4,1,0,0,0,1,0,1,0,0,0
1813,10044,2,50,202,2.0,1,50,16,False,1.0,1,1,True,100,1,0,500,False,2,1,0,0,1,0,0,1,0,0,0
1814,638,2,50,203,1.0,1,50,13,False,1.0,2,4,True,1000,4,1000,100,True,4,0,0,1,0,0,1,1,0,0,0
1815,7234,6,2,203,0.2,4,50,15,False,1.0,1,1,True,1000,1,0,100,True,1,0,0,1,0,1,0,0,0,1,0
1816,1195,5,15,19,0.2,1,350,13,True,2.0,1,2,True,1000,1,0,100,True,2,0,0,1,1,0,0,1,0,0,0
1817,7199,3,15,202,2.0,2,350,18,False,1.0,1,2,True,100,1,0,100,False,1,0,0,1,0,0,1,1,0,0,0
1818,4456,2,50,203,2.0,6,350,11,False,1.0,0,1,True,1000,1,0,500,False,4,0,1,0,0,0,1,1,0,0,0
1819,4093,1,0,18,0.0,6,150,17,True,1.0,1,1,True,100,1,0,500,False,2,0,0,1,1,0,0,0,1,0,0
1820,12699,3,2,203,0.2,2,350,12,False,1.0,2,4,True,1000,5,500,500,False,4,1,0,0,0,0,1,1,0,0,0
1821,11301,6,2,203,0.5,1,50,18,False,1.5,1,1,True,1000,1,0,100,True,3,1,0,0,0,0,1,1,0,0,0
1822,2122,2,15,205,0.5,1,250,15,True,1.0,1,1,True,100,1,0,500,True,1,0,0,1,1,0,0,1,0,0,0
1823,4916,2,15,19,1.0,1,150,16,True,1.0,0,1,True,1000,1,500,500,False,2,0,0,1,0,0,1,1,0,0,0
1824,7821,1,2,19,0.2,1,0,18,True,1.5,2,4,True,100,1,0,25,False,2,0,1,0,0,1,0,1,0,0,0
1825,6623,3,50,203,2.0,2,150,12,False,1.0,1,1,True,2400,2,1000,100,True,4,1,0,0,0,1,0,1,0,0,0
1826,4971,2,50,202,1.0,6,150,12,True,1.0,1,1,True,2400,1,0,500,False,2,0,1,0,0,0,1,1,0,0,0
1827,4991,1,50,202,1.0,2,50,17,False,2.0,2,3,True,1000,2,1000,500,False,4,1,0,0,0,1,0,1,0,0,0
1828,13655,2,0,203,0.2,1,150,16,True,2.5,3,3,True,2400,1,0,500,True,4,0,1,0,1,0,0,1,0,0,0
1829,5831,5,2,19,0.2,5,50,16,True,1.0,0,1,True,100,1,0,100,False,1,1,0,0,0,0,1,1,0,0,0
1830,9043,2,2,202,0.5,1,150,18,True,1.5,1,3,True,100,1,1000,0,True,1,0,0,1,0,0,1,1,0,0,0
1831,9418,2,2,19,0.5,1,150,19,False,1.0,1,1,True,100,3,1,500,True,1,0,0,1,1,0,0,1,0,0,0
1832,10319,2,2,203,0.5,1,50,13,False,1.0,2,4,True,2400,1,0,500,True,4,0,1,0,0,1,0,1,0,0,0
1833,11999,6,2,202,0.2,4,50,19,True,2.5,1,1,True,1000,1,0,500,False,3,1,0,0,0,0,1,1,0,0,0
1834,12466,3,2,205,2.0,5,150,16,False,1.0,1,1,True,1000,2,0,100,False,2,0,1,0,1,0,0,1,0,0,0
1835,1419,2,50,202,0.5,5,350,12,False,1.5,2,3,True,2400,2,500,100,True,4,0,1,0,1,0,0,1,0,0,0
1836,930,3,2,201,0.2,1,350,13,True,1.0,0,1,True,0,1,0,500,True,3,1,0,0,1,0,0,1,0,0,0
1837,9858,1,2,19,0.2,1,50,13,False,1.0,0,1,True,100,1,0,25,False,1,0,0,1,1,0,0,1,0,0,0
1838,12715,1,2,202,0.5,3,250,15,True,1.5,1,1,True,1000,1,1,500,True,1,0,0,1,0,1,0,1,0,0,0
1839,290,6,2,18,0.0,2,50,12,True,3.0,3,3,True,2400,1,0,100,False,4,0,1,0,0,0,1,1,0,0,0
1840,3233,4,2,201,0.0,3,250,13,True,2.5,3,4,True,2400,2,500,500,True,4,1,0,0,0,0,1,1,0,0,0
1841,8046,2,2,19,0.0,4,350,15,True,1.0,1,2,True,1000,2,1,100,False,3,0,0,1,1,0,0,1,0,0,0
1842,9482,3,0,19,0.0,1,150,19,True,1.0,1,2,True,1000,1,0,500,False,3,0,1,0,1,0,0,1,0,0,0
1843,4367,6,0,18,0.0,6,350,13,True,1.0,1,1,True,2400,1,0,500,True,1,0,0,1,0,0,1,1,0,0,0
1844,667,6,0,17,0.0,1,350,13,True,2.0,1,2,True,2400,1,500,1250,True,4,0,0,1,0,0,1,1,0,0,0
1845,3596,1,15,19,0.2,1,350,12,True,1.0,1,1,True,0,1,0,500,True,1,0,1,0,0,1,0,0,0,1,0
1846,7413,6,2,201,0.5,1,250,13,False,1.5,2,3,True,2400,1,0,500,True,3,0,0,1,0,0,1,1,0,0,0
1847,13542,3,2,203,1.0,6,150,12,True,1.0,2,3,True,100,1,0,25,True,3,1,0,0,1,0,0,1,0,0,0
1848,11328,2,15,201,1.0,1,350,18,False,1.0,1,1,True,100,1,1000,25,True,3,0,1,0,1,0,0,1,0,0,0
1849,6036,3,2,19,0.2,1,350,18,False,1.0,1,2,True,100,1,0,500,False,1,0,0,1,1,0,0,1,0,0,0
1850,10226,6,2,201,0.5,3,50,19,False,1.5,1,2,True,2400,1,1000,500,True,4,1,0,0,0,0,1,1,0,0,0
1851,6450,2,15,203,1.0,1,50,17,False,3.0,1,1,True,0,1,0,25,False,1,0,0,1,0,1,0,1,0,0,0
1852,8712,2,2,19,0.2,1,350,12,True,1.0,1,1,True,0,1,0,25,True,4,0,0,1,1,0,0,1,0,0,0
1853,5758,6,0,18,0.0,1,150,14,True,1.0,1,1,True,2400,1,0,25,False,4,0,0,1,0,0,1,1,0,0,0
1854,6459,5,2,19,0.2,1,250,18,True,1.0,1,2,True,0,3,0,500,False,2,0,0,1,0,1,0,1,0,0,0
1855,2089,1,50,203,2.0,4,50,13,False,1.5,2,3,True,2400,4,1000,500,False,4,1,0,0,0,1,0,1,0,0,0
1856,606,1,2,202,0.0,5,350,12,False,1.0,1,1,True,100,1,500,500,True,3,1,0,0,1,0,0,1,0,0,0
1857,1475,2,50,206,1.0,1,350,14,True,1.0,0,1,True,1000,1,0,500,True,2,1,0,0,0,0,1,1,0,0,0
1858,317,4,2,203,0.0,1,250,12,False,2.5,2,2,True,2400,4,0,500,False,4,0,0,1,0,1,0,1,0,0,0
1859,5934,5,2,202,0.5,6,150,14,False,3.0,1,1,True,100,1,0,500,True,1,0,1,0,0,1,0,0,0,1,0
1860,11491,6,2,203,0.5,1,50,14,True,2.0,1,4,True,2400,1,0,500,False,3,0,0,1,1,0,0,1,0,0,0
1861,10698,1,2,205,0.5,6,350,14,False,1.0,1,2,True,1000,2,1,500,True,2,1,0,0,0,0,1,1,0,0,0
1862,1391,6,2,17,0.0,1,250,14,True,1.0,1,1,True,1000,1,0,500,False,3,0,1,0,0,1,0,1,0,0,0
1863,7633,1,2,204,0.2,5,350,15,False,2.0,1,1,True,100,1,0,500,True,1,0,0,1,0,0,1,0,0,1,0
1864,1324,6,2,203,0.5,1,50,14,True,1.5,1,2,True,0,3,500,100,True,3,0,0,1,0,1,0,1,0,0,0
1865,7727,2,50,203,2.0,2,350,12,False,2.0,1,3,True,1000,3,1000,25,False,4,1,0,0,0,1,0,1,0,0,0
1866,10216,4,2,203,1.0,6,350,12,True,2.0,2,3,True,2400,3,1000,500,False,4,1,0,0,1,0,0,1,0,0,0
1867,12888,2,2,203,2.0,3,350,19,False,1.5,1,3,True,100,1,0,500,False,4,1,0,0,1,0,0,1,0,0,0
1868,3091,1,50,203,2.0,1,150,16,False,1.0,1,1,True,100,1,0,25,True,1,1,0,0,1,0,0,0,0,1,0
1869,12161,4,2,203,0.5,5,350,17,True,1.0,1,1,True,1000,1,0,500,False,2,1,0,0,0,1,0,1,0,0,0
1870,9644,2,2,203,0.5,1,150,19,False,1.0,1,1,True,0,1,0,25,False,2,0,0,1,0,0,1,1,0,0,0
1871,5590,2,15,203,1.0,1,250,17,False,1.0,1,1,True,1000,1,0,25,True,3,0,1,0,1,0,0,1,0,0,0
1872,2725,6,2,203,0.0,6,350,12,False,2.5,4,1,True,0,1,1,500,False,1,0,0,1,0,0,1,0,0,1,0
1873,10359,2,2,201,0.5,6,150,16,False,1.0,1,2,True,2400,1,0,500,False,2,0,0,1,1,0,0,1,0,0,0
1874,7177,6,2,201,0.2,6,350,14,True,2.0,1,3,True,0,1,0,500,False,4,1,0,0,1,0,0,1,0,0,0
1875,12640,1,2,203,0.5,1,350,17,True,1.0,0,2,True,100,1,1,500,False,3,0,1,0,0,0,1,1,0,0,0
1876,8589,4,2,202,0.5,1,150,16,False,1.0,1,1,True,1000,1,0,500,False,3,1,0,0,1,0,0,1,0,0,0
1877,3575,2,50,203,2.0,1,50,16,False,1.0,1,1,True,100,2,0,25,True,1,0,0,1,0,1,0,1,0,0,0
1878,12545,3,0,203,0.2,1,0,13,True,1.0,1,1,True,1000,1,0,0,True,2,1,0,0,0,0,1,0,0,1,0
1879,5649,6,2,19,0.2,4,0,14,True,1.0,2,2,True,100,1,0,25,False,2,1,0,0,1,0,0,1,0,0,0
1880,418,5,15,203,0.5,1,250,12,True,1.0,1,0,True,0,1,0,500,False,1,1,0,0,0,1,0,1,0,0,0
1881,9161,3,15,203,2.0,6,250,15,True,1.0,1,1,True,1000,2,0,100,False,2,0,0,1,1,0,0,1,0,0,0
1882,2176,2,15,202,0.2,2,0,15,True,1.0,1,1,True,1000,1,0,25,True,3,0,0,1,0,0,1,1,0,0,0
1883,10265,3,2,201,0.5,1,50,19,False,1.0,1,2,True,2400,2,500,25,False,2,0,0,1,1,0,0,1,0,0,0
1884,8922,6,2,205,0.2,6,150,17,True,1.0,0,1,True,1000,1,0,25,True,1,0,1,0,0,1,0,1,0,0,0
1885,13675,3,2,206,1.0,2,250,16,False,1.0,1,2,True,1000,2,500,500,True,1,0,0,1,0,0,1,1,0,0,0
1886,12210,6,2,202,1.0,1,50,15,True,1.0,1,0,True,100,1,0,25,True,2,0,0,1,0,1,0,1,0,0,0
1887,2498,2,2,17,0.0,1,0,11,True,1.0,1,1,True,1000,2,0,500,True,1,1,0,0,0,1,0,1,0,0,0
1888,2291,1,2,203,0.2,2,0,15,True,1.0,1,1,True,100,1,0,25,True,1,0,0,1,0,1,0,0,0,1,0
1889,3295,3,2,18,0.0,4,50,16,True,0.5,1,1,True,1000,1,0,25,True,1,0,0,1,0,0,1,0,0,1,0
1890,2339,2,15,203,0.2,6,350,14,True,1.0,1,1,True,100,2,500,500,True,2,1,0,0,0,1,0,1,0,0,0
1891,13052,2,2,202,0.5,1,150,19,True,1.0,0,1,True,100,3,0,25,True,2,0,0,1,0,1,0,1,0,0,0
1892,443,6,50,201,0.5,4,150,12,False,1.5,1,0,True,1000,1,500,100,True,1,0,1,0,0,0,1,0,0,1,0
1893,2817,3,15,201,0.2,6,350,16,True,1.0,1,0,True,1000,2,0,100,False,3,1,0,0,0,1,0,1,0,0,0
1894,5384,6,15,203,1.0,6,350,13,True,1.0,0,1,True,1000,1,0,25,False,1,0,1,0,0,1,0,1,0,0,0
1895,7311,3,50,203,2.0,6,50,14,False,1.0,1,3,True,100,2,500,500,True,2,0,0,1,0,0,1,1,0,0,0
1896,10753,1,15,203,2.0,1,150,19,True,1.5,2,4,True,1000,1,0,500,False,4,1,0,0,1,0,0,1,0,0,0
1897,9448,5,0,201,0.0,6,350,11,True,1.0,1,2,True,2400,1,0,500,True,2,0,0,1,0,0,1,1,0,0,0
1898,718,6,15,17,0.2,1,150,13,True,3.0,3,4,True,2400,1,0,500,True,4,0,1,0,0,1,0,1,0,0,0
1899,4306,2,15,19,1.0,1,350,11,True,1.0,1,2,True,100,3,0,25,True,2,0,0,1,1,0,0,1,0,0,0
1900,332,3,15,19,0.2,1,350,12,True,1.0,2,3,True,2400,1,0,25,True,4,0,1,0,0,1,0,1,0,0,0
1901,8916,3,2,202,0.5,1,150,11,False,1.0,2,2,True,0,3,1000,500,True,4,0,0,1,0,1,0,1,0,0,0
1902,7926,1,0,19,0.0,2,50,16,False,1.0,1,2,True,0,1,500,0,True,1,0,0,1,1,0,0,0,0,1,0
1903,2997,3,0,17,0.0,1,0,11,True,1.0,2,2,True,2400,1,0,500,True,3,0,0,1,0,1,0,1,0,0,0
1904,4062,4,15,203,1.0,6,350,11,False,2.0,2,3,True,2400,2,1000,500,True,4,1,0,0,0,0,1,1,0,0,0
1905,1550,3,15,19,0.2,3,50,14,True,1.0,1,2,True,1000,2,500,500,True,1,0,0,1,0,0,1,1,0,0,0
1906,10850,2,2,19,0.2,2,0,17,True,1.0,1,1,True,0,1,0,0,True,3,0,0,1,1,0,0,1,0,0,0
1907,8502,2,2,19,0.2,2,350,14,True,1.0,0,1,True,1000,2,0,500,True,3,1,0,0,1,0,0,1,0,0,0
1908,7011,2,2,19,0.2,2,50,18,True,1.0,1,2,True,100,1,0,0,True,1,0,0,1,0,1,0,1,0,0,0
1909,12646,2,2,205,1.0,1,150,14,True,2.0,3,3,True,1000,5,0,500,True,4,0,0,1,0,0,1,1,0,0,0
1910,1192,3,2,203,0.2,6,50,14,False,1.0,1,0,True,1000,1,0,500,True,3,1,0,0,0,0,1,1,0,0,0
1911,11366,4,2,202,0.5,6,350,16,False,1.0,1,1,True,1000,1,0,100,False,3,0,1,0,0,1,0,1,0,0,0
1912,6381,3,2,19,0.2,4,350,17,False,1.0,1,3,True,1000,2,1000,25,False,4,1,0,0,0,0,1,1,0,0,0
1913,2127,2,50,203,1.0,6,250,14,True,1.0,0,1,True,100,1,0,500,True,2,0,0,1,0,0,1,1,0,0,0
1914,10806,2,2,201,0.2,1,50,17,True,1.0,1,1,True,100,1,0,25,False,1,1,0,0,0,1,0,1,0,0,0
1915,10370,3,2,19,0.2,1,350,15,True,1.0,0,1,True,0,1,0,500,False,2,0,0,1,1,0,0,1,0,0,0
1916,8927,5,2,19,0.0,5,0,14,False,1.0,1,2,True,100,1,0,25,True,1,0,1,0,0,1,0,0,0,1,0
1917,1779,3,2,19,0.2,6,350,11,True,1.0,0,2,True,0,1,0,500,True,2,1,0,0,0,1,0,1,0,0,0
1918,2771,6,2,203,0.5,1,0,15,True,1.5,2,3,True,1000,4,0,500,True,3,0,0,1,0,0,1,1,0,0,0
1919,9784,1,2,202,0.5,6,150,13,False,2.0,2,2,True,2400,1,0,500,True,4,0,0,1,0,1,0,1,0,0,0
1920,8680,1,50,203,2.0,6,50,11,True,3.0,3,5,True,1000,2,1,25,True,4,0,0,1,0,0,0,1,0,0,0
1921,9884,2,2,202,0.5,1,0,14,True,1.0,0,1,True,1000,1,0,25,True,3,1,0,0,0,0,1,1,0,0,0
1922,11733,3,15,203,2.0,1,150,19,True,1.0,1,2,True,100,1,0,500,False,1,0,0,1,0,0,1,1,0,0,0
1923,10382,3,0,19,0.0,1,50,13,True,1.0,1,1,True,1000,1,0,0,False,4,1,0,0,0,1,0,1,0,0,0
1924,5986,3,2,19,0.2,2,350,16,True,2.0,2,2,True,0,1,0,25,True,1,0,0,1,1,0,0,0,0,1,0
1925,4065,6,15,203,1.0,1,0,12,True,1.0,1,1,True,1000,1,0,100,False,3,0,1,0,0,1,0,1,0,0,0
1926,9794,1,2,19,0.2,6,50,14,True,1.0,1,2,True,0,1,0,500,True,2,1,0,0,0,1,0,1,0,0,0
1927,3812,1,15,203,1.0,2,50,14,False,1.0,1,1,True,0,1,500,0,False,1,1,0,0,0,1,0,0,0,1,0
1928,3784,6,2,18,0.0,1,0,17,True,1.0,1,1,True,1000,1,0,500,False,2,0,0,1,0,1,0,1,0,0,0
1929,10175,1,50,203,2.0,1,50,19,False,1.0,1,4,True,100,1,0,25,True,2,1,0,0,0,0,1,1,0,0,0
1930,1638,4,15,201,0.2,1,50,13,True,1.5,1,1,True,2400,1,0,100,True,3,1,0,0,0,1,0,0,0,1,0
1931,5347,1,2,201,0.2,1,0,15,True,2.0,3,3,True,1000,1,0,500,True,3,0,0,1,0,0,1,1,0,0,0
1932,10435,2,2,19,0.2,4,350,18,True,1.0,1,1,True,2400,1,1000,100,True,4,0,0,1,0,0,1,1,0,0,0
1933,6353,1,50,203,2.0,1,150,18,False,1.0,1,1,True,100,1,0,500,False,1,0,0,1,1,0,0,1,0,0,0
1934,9220,1,15,19,0.5,1,0,19,True,1.5,1,1,True,100,1,0,500,True,1,0,0,1,0,1,0,1,0,0,0
1935,1482,2,50,202,1.0,2,350,14,True,1.0,0,1,True,2400,1,0,500,True,3,1,0,0,0,0,1,1,0,0,0
1936,4912,3,50,203,2.0,6,150,14,False,1.0,0,1,True,1000,2,0,500,False,3,0,1,0,0,0,1,1,0,0,0
1937,451,6,15,203,0.2,1,350,12,False,1.0,1,2,True,2400,1,0,100,True,4,1,0,0,0,0,1,1,0,0,0
1938,7719,1,2,201,0.2,1,50,18,True,0.5,1,1,True,100,1,500,0,False,1,1,0,0,0,1,0,0,0,1,0
1939,1288,1,2,18,0.0,1,250,14,True,1.5,2,3,True,1000,4,1000,500,True,4,1,0,0,0,1,0,1,0,0,0
1940,2693,6,15,17,0.5,1,0,12,True,1.5,0,3,True,1000,2,1,25,True,3,0,0,1,0,1,0,1,0,0,0
1941,9562,1,15,203,1.0,3,50,15,False,1.0,0,1,True,100,1,0,0,True,1,1,0,0,0,1,0,1,0,0,0
1942,202,2,50,203,2.0,2,250,12,False,3.0,4,5,True,2400,6,1000,500,False,4,1,0,0,0,0,1,1,0,0,0
1943,13631,2,0,203,0.2,1,50,15,True,1.0,2,2,True,1000,3,1000,25,True,2,1,0,0,0,0,1,1,0,0,0
1944,12240,2,2,202,0.2,2,350,16,True,1.0,1,2,True,100,1,0,25,False,3,0,0,1,1,0,0,1,0,0,0
1945,8163,3,15,201,1.0,1,0,18,False,1.0,3,3,True,0,4,500,25,False,4,0,0,1,0,1,0,1,0,0,0
1946,1138,3,50,203,1.0,3,350,13,True,1.0,2,2,True,1000,1,0,500,True,4,1,0,0,0,0,1,1,0,0,0
1947,10092,1,2,19,0.2,2,350,17,False,1.0,2,5,True,100,1,1000,500,True,2,0,0,1,1,0,0,0,0,1,0
1948,2809,1,50,202,1.0,2,350,16,True,3.0,4,5,True,1000,6,0,500,False,4,0,0,1,0,0,1,1,0,0,0
1949,8195,2,15,201,2.0,6,350,13,True,1.0,0,2,True,1000,1,0,0,False,2,0,0,1,0,0,1,1,0,0,0
1950,2767,6,2,18,0.2,1,0,12,True,1.0,1,2,True,1000,1,1000,25,True,2,0,0,1,0,1,0,1,0,0,0
1951,10851,3,2,201,0.5,1,350,18,False,1.0,1,3,True,100,2,1,500,False,2,0,0,1,0,0,1,1,0,0,0
1952,9554,4,2,19,0.2,1,350,13,True,1.0,1,1,True,1000,1,0,0,True,4,0,0,1,0,1,0,1,0,0,0
1953,8029,1,2,201,0.5,6,150,18,True,2.0,1,3,True,100,1,0,500,False,3,1,0,0,1,0,0,0,1,0,0
1954,9652,2,2,203,1.0,1,250,19,False,1.0,1,1,True,0,1,1,25,True,1,1,0,0,1,0,0,0,0,1,0
1955,12659,3,2,203,1.0,1,150,15,False,1.5,1,1,True,100,1,0,100,False,2,0,0,1,0,1,0,1,0,0,0
1956,2308,4,2,19,0.0,1,350,15,True,1.0,1,3,True,2400,2,1000,100,True,1,0,1,0,0,1,0,1,0,0,0
1957,8475,2,0,19,0.0,2,150,16,True,1.0,1,2,True,100,1,0,25,True,2,0,0,1,1,0,0,1,0,0,0
1958,6360,2,15,201,1.0,2,150,18,False,1.0,1,3,True,1000,2,500,25,True,4,0,0,1,0,1,0,1,0,0,0
1959,6363,6,2,204,0.5,1,150,16,False,1.0,1,1,True,1000,2,500,500,False,2,0,0,1,0,0,1,1,0,0,0
1960,13563,1,2,206,1.0,1,150,20,True,2.5,1,1,True,1000,1,1,500,False,2,1,0,0,0,0,1,1,0,0,0
1961,6814,6,15,202,1.0,1,50,18,False,1.0,1,1,True,0,2,0,25,True,2,0,0,1,0,0,1,1,0,0,0
1962,9411,3,15,203,1.0,6,0,13,True,1.5,1,1,True,1000,1,0,500,False,4,0,0,1,0,0,1,1,0,0,0
1963,7100,1,2,201,0.5,5,50,16,True,1.5,1,4,True,0,2,1000,500,False,3,1,0,0,0,0,1,1,0,0,0
1964,7041,3,15,201,1.0,1,150,13,False,1.0,1,1,True,1000,1,0,25,True,2,0,0,1,1,0,0,1,0,0,0
1965,3630,6,50,204,2.0,1,50,11,False,1.0,1,3,True,1000,2,1000,100,True,3,1,0,0,0,1,0,1,0,0,0
1966,9932,4,2,203,0.5,1,150,18,True,1.5,2,2,True,1000,1,0,500,False,4,1,0,0,0,1,0,1,0,0,0
1967,4106,1,50,203,1.0,2,350,13,False,1.0,1,1,True,1000,1,500,500,False,2,0,1,0,0,0,1,1,0,0,0
1968,12749,1,15,203,2.0,2,50,19,True,1.0,0,1,True,100,1,0,500,False,1,0,0,1,0,1,0,1,0,0,0
1969,5926,3,0,19,0.0,1,50,15,True,1.5,1,1,True,0,1,500,100,False,3,0,0,1,0,1,0,0,0,1,0
1970,5105,3,2,18,0.5,2,0,16,True,1.0,1,1,True,0,1,0,500,False,4,0,0,1,0,1,0,1,0,0,0
1971,12767,1,2,19,0.2,5,250,16,True,1.5,1,2,True,1000,1,0,500,False,2,1,0,0,0,1,0,1,0,0,0
1972,1110,2,2,18,0.2,1,0,14,True,2.0,4,2,True,1000,1,500,25,True,1,0,0,1,0,0,1,0,0,1,0
1973,6891,3,2,19,0.0,4,150,16,False,1.0,3,4,True,2400,5,1000,500,True,4,0,0,1,0,0,1,1,0,0,0
1974,6552,2,2,18,0.0,2,0,15,False,1.0,1,2,True,100,1,0,0,True,1,0,0,1,1,0,0,1,0,0,0
1975,646,6,2,18,0.0,6,350,13,True,1.0,1,1,True,2400,1,0,100,False,4,1,0,0,0,0,1,1,0,0,0
1976,12197,2,2,19,0.2,6,50,17,False,1.0,1,0,True,2400,1,0,25,False,3,1,0,0,0,1,0,1,0,0,0
1977,9572,6,2,204,0.5,6,0,15,False,1.0,1,1,True,1000,1,0,25,True,2,0,0,1,0,1,0,1,0,0,0
1978,731,6,15,17,0.2,1,50,13,True,1.0,1,1,True,2400,1,0,500,True,3,1,0,0,0,1,0,1,0,0,0
1979,9517,2,2,19,0.0,1,50,16,True,1.0,1,1,True,100,1,0,500,True,3,0,0,1,1,0,0,1,0,0,0
1980,3572,1,50,203,1.0,1,150,16,True,1.0,1,1,True,2400,1,0,100,True,3,0,1,0,0,0,1,1,0,0,0
1981,1549,2,2,19,0.2,3,150,11,True,1.0,1,4,True,1000,2,500,500,True,1,0,1,0,0,0,1,1,0,0,0
1982,3900,1,50,19,1.0,6,150,17,True,1.0,1,1,True,100,1,0,500,False,2,0,0,1,1,0,0,0,1,0,0
1983,4193,6,2,18,0.0,1,0,14,True,1.0,1,2,True,1000,2,1,25,True,3,0,0,1,0,1,0,1,0,0,0
1984,12048,2,0,201,0.2,1,350,16,True,1.0,2,3,True,1000,5,1,500,False,3,0,0,1,1,0,0,1,0,0,0
1985,11975,2,0,201,0.0,1,350,17,True,1.0,1,2,True,1000,1,0,500,False,2,0,0,1,0,0,1,1,0,0,0
1986,1283,6,2,19,0.0,1,350,12,False,1.0,1,2,True,1000,1,0,500,False,3,0,1,0,1,0,0,1,0,0,0
1987,11314,2,15,203,2.0,6,350,11,False,1.0,0,1,True,1000,1,0,500,False,3,0,1,0,0,0,1,1,0,0,0
1988,13521,3,2,206,1.0,1,50,16,True,1.5,2,3,True,100,2,0,25,True,3,0,0,1,0,1,0,1,0,0,0
1989,10575,2,2,19,0.2,1,350,17,True,1.0,0,1,True,1000,1,0,500,False,3,0,1,0,1,0,0,1,0,0,0
1990,7952,6,2,19,0.0,6,150,18,True,3.0,1,1,True,1000,1,1,500,True,1,0,0,1,0,0,1,0,0,1,0
1991,10177,3,2,19,0.5,3,50,17,True,1.5,1,2,True,0,1,0,500,False,2,0,0,1,1,0,0,0,0,1,0
1992,4459,4,0,17,0.0,1,50,17,True,1.0,1,2,True,1000,1,0,500,True,4,1,0,0,1,0,0,1,0,0,0
1993,9575,6,2,19,0.5,2,350,18,True,2.0,2,3,True,2400,3,500,500,True,4,0,0,1,0,0,1,1,0,0,0
1994,3347,6,2,202,0.2,1,0,16,False,1.0,2,2,True,2400,1,0,25,True,2,0,0,1,0,1,0,1,0,0,0
1995,9223,1,15,203,1.0,2,350,17,True,1.0,1,2,True,2400,1,0,25,True,3,0,1,0,0,0,1,1,0,0,0
1996,7847,1,15,19,1.0,1,50,18,False,2.5,2,3,True,1000,2,1000,25,False,3,0,0,1,0,1,0,1,0,0,0
1997,8261,2,15,201,1.0,1,250,16,False,1.0,1,2,True,1000,2,1,500,False,2,1,0,0,0,0,1,1,0,0,0
1998,6339,1,50,203,2.0,3,350,18,False,1.0,0,1,True,100,1,0,0,False,4,0,1,0,0,0,1,1,0,0,0
1999,10474,6,2,203,1.0,6,50,15,True,3.0,1,2,True,100,1,1,100,True,1,0,0,1,0,1,0,0,0,1,0
2000,10243,3,2,203,1.0,6,0,19,False,2.0,2,2,True,1000,4,1000,500,True,4,0,0,1,0,1,0,1,0,0,0
2001,2184,3,15,19,0.5,1,250,11,True,1.0,2,2,True,2400,2,1000,0,False,3,1,0,0,1,0,0,1,0,0,0
2002,9658,2,15,204,2.0,1,250,19,True,1.5,2,2,True,1000,2,1,100,True,4,1,0,0,0,0,1,1,0,0,0
2003,13505,2,2,204,0.5,1,250,14,True,1.0,1,1,True,2400,1,0,500,True,2,1,0,0,0,0,1,1,0,0,0
2004,8996,5,2,203,0.2,6,150,14,False,1.0,1,1,True,100,1,0,500,False,1,0,1,0,1,0,0,1,0,0,0
2005,8124,1,2,19,0.2,1,150,18,True,1.0,1,1,True,100,1,0,500,True,3,0,0,1,1,0,0,1,0,0,0
2006,9806,1,0,19,0.0,1,50,19,True,1.0,1,2,True,100,1,500,500,False,2,1,0,0,1,0,0,0,0,1,0
